RADIO BOB! BOBs Southern Rock	http://streams.radiobob.de/southernrock/mp3-192/mediaplayer	0	rock
RadioBOB Queen (64 kbps AAC)	http://streams.radiobob.de/bob-queen/aac-64/streams.radiobob.de/	0	rock
Best Of Rock.FM Party Rock	https://bestofrockfm.stream.vip/party/mp3-256/bestofrock.fm/	0	80s
Rocky FM	http://tuner.rockyfm.com/	0	indie
Classic Rock Radio	http://internetradio.salue.de:8000/classicrock.aac	0	classic rock
DrGnu - 70th Rock	http://fluxfm.streamabc.net/flx-70er-mp3-320-4383769?sABC=6202qr25%230%237osorqnn86p8nnp979o1124290qqo247%23fgernzf.syhksz.qr&amsparams=playerid:streams.fluxfm.de;skey:1644355109	0	1990s
0nlineradio CLASSIC ROCK	https://stream.0nlineradio.com/classic-rock?ref=radiobrowser	0	active rock
Rockland Sachsen - Anhalt	http://stream.rockland-digital.de/rockland/mp3-128/radio-browser/stream.mp3	0	rock
RPR1. 70er Rock	https://streams.rpr1.de/rpr-70errock-128-mp3?usid=0-0-H-M-D-60	0	70er
DrGnu - 90th Rock	http://streams.radiobob.de/bob-90srock/mp3-192/mediaplayer	0	1990s
RadioBOB Rockparty (64 kbps AAC)	http://streams.radiobob.de/rockparty/aac-64/mediaplayer/	0	rock
- 0 N - Rock on Radio	https://0n-rock.radionetz.de/0n-rock.aac	0	alternative
Laut.FM Classic Rock	http://stream.laut.fm/classicrock	0	classic rock
- 0 N - Soft Rock on Radio	https://0n-softrock.radionetz.de/0n-softrock.aac	0	balladen
laut.fm Deutsches-Rock-Pop-Radio	http://stream.laut.fm/deutsches-rock-pop-radio	0	deutschrock
Rock Antenne Modern Rock	https://s4-webradio.rockantenne.de/modern-rock/stream	0	rock
ROCK FM INDIE ROCK	http://stream.regenbogen2.de/indierock/mp3-128/radiobrowser	0	90s
ROCK FM ROLLING STONES	http://stream.regenbogen2.de/rollingstones/mp3-128	0	blues
DrGnu - Rock Hits	http://streams.radiobob.de/bob-rockhits/mp3-192/mediaplayer	0	1990s
RauteMusik Rock	http://rock-high.rautemusik.fm/	0	alternative
ROCK ANTENNE Modern Rock	http://stream.rockantenne.de/modern-rock/stream/aacp	0	modern rock
Radio BOB College Rock	http://streams.radiobob.de/collegerock/mp3-192/streams.radiobob.de/	0	alternative rock
RadioBOB Deutsch Rock (64 kbps AAC)	http://streams.radiobob.de/bob-deutsch/aac-64/mediaplayer	0	deutschrock
RadioBOB AC/DC Collection (64 kbps AAC)	http://streams.radiobob.de/bob-acdc/aac-64/mediaplayer	0	classic rock
Rock Antenne Classic Perlen	https://stream.rockantenne.de/classic-perlen/stream/aacp	0	classic metal
1A Rock Songs	http://stream.1a-webradio.de/saw-rock/mp3-128/radio-browser-1A/stream.mp3	0	rock
Rock Antenne Biker Rock	https://stream.rockantenne.de/biker-rock/stream/	0	rock
RADIO BOB! Rockparty	http://streams.radiobob.de/rockparty/mp3-192/mediaplayer/	0	metal
Rock Radio America (USA) 128k mp3	http://ec4.yesstreaming.net:3000/stream	0	mainstream rock
94.5 The Buzz Houston's Rock and Alternative	https://stream.revma.ihrhls.com/zc2281	0	alternative
WUKY - NPR Rocks	https://wuky.streamguys1.com/wuky	0	folk
100.7 KGMO THE Classic Rock Station	https://ice.wbcengineering.com:8106/stream	0	classic rock
RockRadio (MRG)	http://62.149.196.16:8080/stream	0	classic rock
Rock 100.5 The KATT	https://playerservices.streamtheworld.com/api/livestream-redirect/KATTFMAAC.aac	0	rock
Outpost Radio - Feel Good Rock (VIP)	http://feelgoodrock.com/pvt102	0	classic rock
HD Radio - Rock & Roll	https://hdrockandroll-rfritschka.radioca.st/;	0	50s
Rock 101	https://stream.revma.ihrhls.com/zc1349	0	rock
ROCK 105.3	https://stream.revma.ihrhls.com/zc245	0	rock
The Rock HD	https://ice.zradio.org/r/high.mp3	0	christian rock
Radio Surf Rock	https://streaming.live365.com/a06592	0	surf
RockRadio (MRG.fm)	http://listen.mrg.fm:8080/stream	0	alternative rock
